,Unnamed: 0,Unnamed: 0.1,sourceName,double,speed,length
184,184,7263,Parkinsons,0.293,3.1988188980000003,29.13385827
185,185,7264,Parkinsons,0.324,2.2369362919999998,22.04724409
186,186,7265,Parkinsons,0.32799999999999996,2.102720115,23.62204724
187,187,7266,Parkinsons,0.326,3.377773801,30.70866142
188,188,7267,Parkinsons,0.307,2.3040443809999998,23.62204724
189,189,7268,Parkinsons,0.312,2.125089477,25.59055118
190,190,7269,Parkinsons,0.305,3.333035075,29.52755906
191,191,7270,Parkinsons,0.309,3.265926986,27.95275591
192,192,7271,Parkinsons,0.307,2.773801002,24.01574803
193,193,7272,Parkinsons,0.326,1.9908733,20.47244094
194,194,7273,Parkinsons,0.264,2.102720115,22.44094488
195,195,7274,Parkinsons,0.289,2.214566929,22.44094488
196,196,7275,Parkinsons,0.253,2.773801002,26.37795276
197,197,7276,Parkinsons,0.33799999999999997,2.572476736,24.80314961
198,198,7277,Parkinsons,0.307,2.2369362919999998,22.44094488
199,199,7278,Parkinsons,0.313,2.594846099,24.80314961
200,200,7279,Parkinsons,0.309,2.773801002,25.98425197
201,201,7280,Parkinsons,0.301,2.2369362919999998,22.83464567
202,202,7281,Parkinsons,0.303,2.37115247,23.22834646
203,203,7282,Parkinsons,0.312,3.4896206160000003,31.49606299
204,204,7283,Parkinsons,0.309,3.109341446,30.31496063
205,205,7284,Parkinsons,0.303,3.758052971,37.79527559
206,206,7285,Parkinsons,0.32799999999999996,1.9237652109999999,18.50393701
207,207,7286,Parkinsons,0.349,2.706692913,25.19685039
208,208,7287,Parkinsons,0.32299999999999995,2.438260558,23.62204724
209,209,7288,Parkinsons,0.319,2.818539728,26.77165354
210,210,7289,Parkinsons,0.316,2.482999284,22.83464567
211,211,7290,Parkinsons,0.311,2.8409090910000003,26.77165354
212,212,7291,Parkinsons,0.303,2.639584825,25.59055118
213,213,7292,Parkinsons,0.306,2.505368647,24.01574803
214,214,7293,Parkinsons,0.29,2.796170365,26.37795276
215,215,7294,Parkinsons,0.33799999999999997,1.6777022190000002,19.29133858
216,216,7295,Parkinsons,0.311,1.7671796709999998,19.29133858
217,217,7296,Parkinsons,0.32299999999999995,1.7448103080000001,16.53543307
218,218,7297,Parkinsons,0.311,2.057981389,19.68503937
219,219,7298,Parkinsons,0.311,2.214566929,22.83464567
220,220,7299,Parkinsons,0.311,2.393521832,21.65354331
221,221,7300,Parkinsons,0.293,2.639584825,25.59055118
222,222,7301,Parkinsons,0.29100000000000004,2.68432355,24.80314961
223,223,7302,Parkinsons,0.311,2.617215462,25.59055118
224,224,7303,Parkinsons,0.302,3.131710809,28.74015748
225,225,7304,Parkinsons,0.307,2.013242663,22.44094488
226,226,7305,Parkinsons,0.307,2.2369362919999998,21.25984252
227,227,7306,Parkinsons,0.322,1.8566571219999999,17.71653543
228,228,7307,Parkinsons,0.33399999999999996,2.550107373,24.80314961
229,229,7308,Parkinsons,0.318,2.326413744,22.83464567
230,230,7309,Parkinsons,0.341,2.505368647,24.01574803
231,231,7310,Parkinsons,0.331,3.1988188980000003,29.13385827
